item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM021002,PRJ0656,Civil,Plastering,External cement plaster 20mm,sqm,136086.2,283.13,38530085.81
ITM021003,PRJ0656,Civil,Structural Steel,Structural steel fabrication & erection,kg,410653.75,148.81,61109384.54
ITM021004,PRJ0656,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,13579.86,608.55,8264023.8
ITM021005,PRJ0656,Civil,Concrete,RCC M25 for footings/columns,cum,3524.54,10514.97,37060432.36
ITM021006,PRJ0656,Civil,Painting,Interior emulsion paint (2 coats),sqm,262700.97,161.21,42350023.37
ITM021007,PRJ0656,Civil,Earthwork,Backfilling with excavated earth,cum,1741.08,201.57,350949.5
ITM021008,PRJ0656,Electrical,Switchgear,Main LT panel (custom),nos,2.0,112301.8,224603.6
ITM021009,PRJ0656,Electrical,Lighting,LED panel light 18W,nos,1449.0,727.31,1053872.19
ITM021010,PRJ0656,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,853803.76,853803.76
ITM021011,PRJ0656,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,66675.19,52.8,3520450.03
ITM021012,PRJ0656,Electrical,Switchgear,MCCB panel 200A,nos,21.0,23538.12,494300.52
ITM021013,PRJ0656,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,11.0,36521.68,401738.48
ITM021014,PRJ0656,Electrical,DG Set,Diesel generator set (backup),nos,1.0,984161.26,984161.26
ITM021015,PRJ0656,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2072.7,1003.96,2080907.89
ITM021016,PRJ0656,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1094.2,1505.09,1646869.48
ITM021017,PRJ0656,Electrical,Lighting,Emergency exit light,nos,83.0,1318.71,109452.93
ITM021018,PRJ0656,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,26604.25,292.57,7783605.42
ITM021019,PRJ0656,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,166.0,11646.24,1933275.84
ITM021020,PRJ0656,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,23502.64,267.66,6290716.62
ITM021021,PRJ0656,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,208.0,4667.65,970871.2
ITM021022,PRJ0656,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,4.0,94515.27,378061.08
ITM021023,PRJ0656,Plumbing,Pumps,Centrifugal water pump set,nos,8.0,35221.5,281772.0
ITM021024,PRJ0657,Civil,Roofing,RCC roof slab with waterproofing,sqm,167326.65,2075.24,347242957.15
ITM021025,PRJ0657,Civil,Doors and Windows,Aluminium windows with glazing,sqm,12941.35,4451.32,57606090.08
ITM021026,PRJ0657,Civil,Plastering,External cement plaster 20mm,sqm,162629.01,284.91,46334631.24
ITM021027,PRJ0657,Civil,Structural Steel,Structural steel fabrication & erection,kg,388887.15,150.61,58570293.66
ITM021028,PRJ0657,Civil,Reinforcement,TMT steel bars Fe 500,kg,552827.73,78.44,43363807.14
ITM021029,PRJ0657,Civil,Masonry,AAC block masonry (200mm),sqm,68517.52,744.46,51008552.94
ITM021030,PRJ0657,Civil,Concrete,RCC M25 for footings/columns,cum,4508.18,9745.75,43935595.23
ITM021031,PRJ0657,Civil,Flooring,Granite flooring,sqm,26636.47,3706.09,98717155.1
ITM021032,PRJ0657,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,18404.53,401.22,7384265.53
ITM021033,PRJ0657,Civil,Painting,Interior emulsion paint (2 coats),sqm,413622.84,163.66,67693513.99
ITM021034,PRJ0657,Civil,Plastering,Internal cement plaster 12mm,sqm,363101.08,208.13,75572227.78
ITM021035,PRJ0657,Civil,Doors and Windows,Flush doors with frame,nos,167.0,13348.08,2229129.36
ITM021036,PRJ0657,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,110563.09,62.31,6889186.14
ITM021037,PRJ0657,Electrical,Switchgear,MCB distribution board (8-way),nos,142.0,2314.8,328701.6
ITM021038,PRJ0657,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,805.24,1662.13,1338413.56
ITM021039,PRJ0657,Electrical,Cable Trays,GI perforated cable tray,meter,10214.39,614.66,6278376.96
ITM021040,PRJ0657,Electrical,Earthing,Earthing pit with GI strip,nos,42.0,6358.87,267072.54
ITM021041,PRJ0657,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,3672.24,978.83,3594498.68
ITM021042,PRJ0657,Electrical,Lighting,LED panel light 18W,nos,2201.0,772.52,1700316.52
ITM021043,PRJ0657,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,196558.64,37.2,7311981.41
ITM021044,PRJ0657,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,85168.41,66.43,5657737.48
ITM021045,PRJ0657,Electrical,Switchgear,Main LT panel (custom),nos,2.0,110190.22,220380.44
ITM021046,PRJ0657,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,208.0,9617.65,2000471.2
ITM021047,PRJ0657,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,8.0,105473.86,843790.88
ITM021048,PRJ0657,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,27252.03,254.63,6939184.4
ITM021049,PRJ0658,Civil,Masonry,AAC block masonry (200mm),sqm,54652.39,693.79,37917281.66
ITM021050,PRJ0658,Civil,Plastering,Internal cement plaster 12mm,sqm,306582.89,268.19,82222465.27
ITM021051,PRJ0658,Civil,Structural Steel,Structural steel fabrication & erection,kg,377187.12,133.59,50388427.36
ITM021052,PRJ0658,Civil,Flooring,Vitrified tile flooring,sqm,116087.45,1269.95,147425257.13
ITM021053,PRJ0658,Civil,Painting,Interior emulsion paint (2 coats),sqm,309108.72,101.97,31519816.18
ITM021054,PRJ0658,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,11433.23,415.54,4750964.39
ITM021055,PRJ0658,Civil,Flooring,Granite flooring,sqm,18614.12,2025.42,37701410.93
ITM021056,PRJ0658,Civil,Earthwork,Backfilling with excavated earth,cum,1569.87,134.43,211037.62
ITM021057,PRJ0658,Civil,Concrete,RCC M25 for footings/columns,cum,3573.13,8477.83,30292388.71
ITM021058,PRJ0658,Civil,Doors and Windows,Flush doors with frame,nos,126.0,13226.26,1666508.76
ITM021059,PRJ0658,Civil,Concrete,RCC M25 for slabs/beams,cum,6946.18,10196.16,70824362.67
ITM021060,PRJ0658,Civil,Painting,Exterior weatherproof paint,sqm,156892.86,148.14,23242108.28
ITM021061,PRJ0658,Civil,Doors and Windows,Aluminium windows with glazing,sqm,10904.31,4797.39,52312227.75
ITM021062,PRJ0658,Civil,Reinforcement,TMT steel bars Fe 500,kg,512981.07,83.32,42741582.75
ITM021063,PRJ0658,Civil,Earthwork,Excavation for foundation,cum,3640.76,241.27,878406.17
ITM021064,PRJ0658,Civil,Plastering,External cement plaster 20mm,sqm,131229.99,260.22,34148668.0
ITM021065,PRJ0658,Electrical,Switchgear,MCCB panel 200A,nos,9.0,27770.93,249938.37
ITM021066,PRJ0658,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,1840.68,709.5,1305962.46
ITM021067,PRJ0658,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,12.0,38727.72,464732.64
ITM021068,PRJ0658,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1569.49,1377.89,2162584.58
ITM021069,PRJ0658,Electrical,Lighting,LED panel light 18W,nos,1673.0,672.4,1124925.2
ITM021070,PRJ0658,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,612491.52,612491.52
ITM021071,PRJ0658,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,49481.19,60.72,3004497.86
ITM021072,PRJ0658,Electrical,Earthing,Earthing pit with GI strip,nos,37.0,4034.09,149261.33
ITM021073,PRJ0658,Electrical,Switchgear,MCB distribution board (8-way),nos,105.0,2008.77,210920.85
ITM021074,PRJ0658,Electrical,Sockets and Switches,Modular switch/socket points,nos,1622.0,457.17,741529.74
ITM021075,PRJ0658,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,115896.48,38.51,4463173.44
ITM021076,PRJ0658,Electrical,Cable Trays,GI perforated cable tray,meter,5119.61,560.66,2870360.54
ITM021077,PRJ0658,Electrical,Lighting,LED street/flood light 50W,nos,204.0,2723.24,555540.96
ITM021078,PRJ0658,Electrical,DG Set,Diesel generator set (backup),nos,1.0,860217.14,860217.14
ITM021079,PRJ0658,Electrical,Lighting,Emergency exit light,nos,128.0,1206.09,154379.52
ITM021080,PRJ0658,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,81251.28,68.67,5579525.4
ITM021081,PRJ0658,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,92.0,9573.04,880719.68
ITM021082,PRJ0658,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,4.0,82004.18,328016.72
ITM021083,PRJ0658,Plumbing,Pumps,Centrifugal water pump set,nos,7.0,32100.57,224703.99
ITM021084,PRJ0658,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,181.0,4994.03,903919.43
ITM021085,PRJ0658,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,12837.28,319.62,4103051.43
ITM021086,PRJ0658,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,25252.34,264.09,6668890.47
ITM021087,PRJ0659,Civil,Masonry,AAC block masonry (200mm),sqm,138847.23,705.5,97956720.77
ITM021088,PRJ0659,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,22518.39,376.47,8477498.28
ITM021089,PRJ0659,Civil,Earthwork,Excavation for foundation,cum,5992.62,289.98,1737739.95
ITM021090,PRJ0659,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,4743.75,5378.05,25512124.69
ITM021091,PRJ0659,Civil,Roofing,RCC roof slab with waterproofing,sqm,280604.23,1358.99,381338342.53
ITM021092,PRJ0659,Civil,Doors and Windows,Flush doors with frame,nos,299.0,13805.3,4127784.7
ITM021093,PRJ0659,Civil,Plastering,Internal cement plaster 12mm,sqm,589087.26,212.22,125016098.32
ITM021094,PRJ0659,Civil,Structural Steel,Structural steel fabrication & erection,kg,684458.89,119.19,81580655.1
ITM021095,PRJ0659,Civil,Reinforcement,TMT steel bars Fe 500,kg,936325.75,81.51,76319911.88
ITM021096,PRJ0659,Civil,Plastering,External cement plaster 20mm,sqm,315337.72,283.95,89540145.59
ITM021097,PRJ0659,Civil,Painting,Interior emulsion paint (2 coats),sqm,658085.69,154.03,101364938.83
ITM021098,PRJ0659,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,153399.63,789.81,121156561.77
ITM021099,PRJ0659,Civil,Painting,Exterior weatherproof paint,sqm,362377.26,132.13,47880907.36
ITM021100,PRJ0659,Civil,Concrete,RCC M25 for footings/columns,cum,9428.04,9919.38,93520311.42
ITM021101,PRJ0659,Civil,Flooring,Granite flooring,sqm,36545.93,2622.41,95838412.29
ITM021102,PRJ0659,Civil,Earthwork,Backfilling with excavated earth,cum,5016.49,221.81,1112707.65
ITM021103,PRJ0659,Civil,Doors and Windows,Aluminium windows with glazing,sqm,15127.09,5158.71,78036270.45
ITM021104,PRJ0659,Electrical,Switchgear,Main LT panel (custom),nos,4.0,185040.2,740160.8
ITM021105,PRJ0659,Electrical,Lighting,Emergency exit light,nos,232.0,1422.11,329929.52
ITM021106,PRJ0659,Electrical,Switchgear,MCCB panel 200A,nos,36.0,24775.85,891930.6
ITM021107,PRJ0659,Electrical,Lighting,LED street/flood light 50W,nos,430.0,2175.86,935619.8
ITM021108,PRJ0659,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,3355.72,1340.75,4499181.59
ITM021109,PRJ0659,Electrical,DG Set,Diesel generator set (backup),nos,1.0,728042.89,728042.89
ITM021110,PRJ0659,Electrical,Switchgear,MCB distribution board (8-way),nos,324.0,2111.1,683996.4
ITM021111,PRJ0659,Electrical,Sockets and Switches,Modular switch/socket points,nos,5643.0,417.49,2355896.07
ITM021112,PRJ0659,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,4433.01,751.23,3330210.1
ITM021113,PRJ0659,Electrical,Lighting,LED panel light 18W,nos,2600.0,770.84,2004184.0
ITM021114,PRJ0659,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,228822.81,35.82,8196433.05
ITM021115,PRJ0659,Electrical,Transformer,Distribution transformer (as per load calc),nos,2.0,903446.99,1806893.98
ITM021116,PRJ0659,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,208621.01,68.51,14292625.4
ITM021117,PRJ0659,Electrical,Earthing,Earthing pit with GI strip,nos,122.0,4950.95,604015.9
ITM021118,PRJ0659,Electrical,Cable Trays,GI perforated cable tray,meter,18343.91,460.41,8445719.6
ITM021119,PRJ0659,Plumbing,Pumps,Centrifugal water pump set,nos,19.0,19685.96,374033.24
ITM021120,PRJ0659,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,58667.16,225.02,13201284.34
ITM021121,PRJ0659,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,248.0,4986.0,1236528.0
ITM021122,PRJ0659,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,259.0,12301.99,3186215.41
ITM021123,PRJ0659,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,11.0,53734.92,591084.12
ITM021124,PRJ0660,Civil,Earthwork,Backfilling with excavated earth,cum,670.76,218.66,146668.38
ITM021125,PRJ0660,Civil,Flooring,Granite flooring,sqm,11892.3,3486.29,41460006.57
ITM021126,PRJ0660,Civil,Doors and Windows,Aluminium windows with glazing,sqm,3837.87,5593.33,21466473.41
ITM021127,PRJ0660,Civil,Concrete,RCC M25 for footings/columns,cum,1258.16,9754.41,12272608.49
ITM021128,PRJ0660,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,18541.69,786.64,14585635.02
ITM021129,PRJ0660,Civil,Plastering,Internal cement plaster 12mm,sqm,115157.5,211.22,24323567.15
ITM021130,PRJ0660,Civil,Doors and Windows,Flush doors with frame,nos,65.0,14008.16,910530.4
ITM021131,PRJ0660,Civil,Earthwork,Excavation for foundation,cum,1265.66,230.65,291924.48
ITM021132,PRJ0660,Civil,Painting,Exterior weatherproof paint,sqm,67601.91,164.25,11103613.72
ITM021133,PRJ0660,Civil,Masonry,AAC block masonry (200mm),sqm,21758.63,635.02,13817165.22
ITM021134,PRJ0660,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,4351.25,496.59,2160787.24
ITM021135,PRJ0660,Civil,Concrete,RCC M25 for slabs/beams,cum,2084.54,11217.01,23382306.03
ITM021136,PRJ0660,Civil,Roofing,RCC roof slab with waterproofing,sqm,49636.19,1883.18,93473880.28
ITM021137,PRJ0660,Civil,Painting,Interior emulsion paint (2 coats),sqm,122165.94,142.87,17453847.85
ITM021138,PRJ0660,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,527.04,5386.83,2839074.88
ITM021139,PRJ0660,Civil,Reinforcement,TMT steel bars Fe 500,kg,192376.83,75.65,14553307.19
ITM021140,PRJ0660,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,3.0,47897.19,143691.57
ITM021141,PRJ0660,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,21886.91,62.31,1363773.36
ITM021142,PRJ0660,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,21173.97,52.51,1111845.16
ITM021143,PRJ0660,Electrical,Earthing,Earthing pit with GI strip,nos,19.0,6341.35,120485.65
ITM021144,PRJ0660,Electrical,Lighting,LED street/flood light 50W,nos,49.0,3077.33,150789.17
ITM021145,PRJ0660,Electrical,Switchgear,MCB distribution board (8-way),nos,69.0,2893.91,199679.79
ITM021146,PRJ0660,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,274.8,1336.91,367382.87
ITM021147,PRJ0660,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,687083.08,687083.08
ITM021148,PRJ0660,Electrical,Switchgear,Main LT panel (custom),nos,1.0,174511.87,174511.87
ITM021149,PRJ0660,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,58872.7,32.1,1889813.67
ITM021150,PRJ0660,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,1237.32,990.87,1226023.27
ITM021151,PRJ0660,Electrical,Lighting,LED panel light 18W,nos,695.0,745.19,517907.05
ITM021152,PRJ0660,Electrical,Cable Trays,GI perforated cable tray,meter,2908.77,534.84,1555726.55
ITM021153,PRJ0660,Electrical,DG Set,Diesel generator set (backup),nos,1.0,526248.26,526248.26
ITM021154,PRJ0660,Electrical,Lighting,Emergency exit light,nos,26.0,1517.06,39443.56
ITM021155,PRJ0660,Electrical,Switchgear,MCCB panel 200A,nos,3.0,20112.62,60337.86
ITM021156,PRJ0660,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,8677.12,340.22,2952129.77
ITM021157,PRJ0660,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,44.0,,
ITM021158,PRJ0660,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,103210.3,103210.3
ITM021159,PRJ0660,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,7560.37,254.01,1920409.58
ITM021160,PRJ0661,Civil,Concrete,RCC M25 for slabs/beams,cum,3101.33,8438.07,26169239.63
ITM021161,PRJ0661,Civil,Painting,Exterior weatherproof paint,sqm,72085.59,106.68,7690090.74
ITM021162,PRJ0661,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,851.56,4719.06,4018562.73
ITM021163,PRJ0661,Civil,Flooring,Granite flooring,sqm,11047.71,2484.71,27450355.51
ITM021164,PRJ0661,Civil,Reinforcement,TMT steel bars Fe 500,kg,373026.72,63.91,23840137.68
ITM021165,PRJ0661,Civil,Masonry,AAC block masonry (200mm),sqm,25434.76,512.56,13036840.59
ITM021166,PRJ0661,Civil,Structural Steel,Structural steel fabrication & erection,kg,160183.8,97.49,15616318.66
ITM021167,PRJ0661,Civil,Roofing,RCC roof slab with waterproofing,sqm,83290.72,1181.53,98410484.4
ITM021168,PRJ0661,Civil,Doors and Windows,Flush doors with frame,nos,76.0,9187.41,698243.16
ITM021169,PRJ0661,Civil,Doors and Windows,Aluminium windows with glazing,sqm,8024.37,4579.46,36747281.44
ITM021170,PRJ0661,Civil,Plastering,External cement plaster 20mm,sqm,92858.82,226.33,21016736.73
ITM021171,PRJ0661,Civil,Earthwork,Backfilling with excavated earth,cum,1529.81,189.57,290006.08
ITM021172,PRJ0661,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,28976.1,648.84,18800852.72
ITM021173,PRJ0661,Civil,Plastering,Internal cement plaster 12mm,sqm,156310.19,206.3,32246792.2
ITM021174,PRJ0661,Electrical,Switchgear,MCB distribution board (8-way),nos,57.0,1988.94,113369.58
ITM021175,PRJ0661,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,1078.96,1275.71,1376440.06
ITM021176,PRJ0661,Electrical,Lighting,LED panel light 18W,nos,840.0,440.19,369759.6
ITM021177,PRJ0661,Electrical,Lighting,Emergency exit light,nos,75.0,1253.44,94008.0
ITM021178,PRJ0661,Electrical,Cable Trays,GI perforated cable tray,meter,5226.35,387.69,2026203.63
ITM021179,PRJ0661,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,2087.35,665.84,1389841.12
ITM021180,PRJ0661,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,100387.52,26.4,2650230.53
ITM021181,PRJ0661,Electrical,DG Set,Diesel generator set (backup),nos,1.0,624262.68,624262.68
ITM021182,PRJ0661,Electrical,Earthing,Earthing pit with GI strip,nos,19.0,3317.71,63036.49
ITM021183,PRJ0661,Electrical,Switchgear,Main LT panel (custom),nos,1.0,111989.88,111989.88
ITM021184,PRJ0661,Electrical,Switchgear,MCCB panel 200A,nos,9.0,22380.06,201420.54
ITM021185,PRJ0661,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,6.0,36097.46,216584.76
ITM021186,PRJ0661,Electrical,Sockets and Switches,Modular switch/socket points,nos,1384.0,337.29,466809.36
ITM021187,PRJ0661,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,492827.08,492827.08
ITM021188,PRJ0661,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,8275.41,258.54,2139524.5
ITM021189,PRJ0661,Plumbing,Pumps,Centrifugal water pump set,nos,5.0,27510.28,137551.4
ITM021190,PRJ0661,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,2.0,47264.65,94529.3
ITM021191,PRJ0661,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,72.0,3836.71,276243.12
ITM021192,PRJ0662,Civil,Flooring,Vitrified tile flooring,sqm,43309.35,1024.76,44381689.51
ITM021193,PRJ0662,Civil,Earthwork,Excavation for foundation,cum,855.87,256.8,219787.42
ITM021194,PRJ0662,Civil,Flooring,Granite flooring,sqm,7825.81,3532.21,27642404.34
ITM021195,PRJ0662,Civil,Earthwork,Backfilling with excavated earth,cum,565.0,203.56,115011.4
ITM021196,PRJ0662,Civil,Plastering,Internal cement plaster 12mm,sqm,75908.8,304.64,23124856.83
ITM021197,PRJ0662,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,596.5,5394.76,3217974.34
ITM021198,PRJ0662,Civil,Concrete,RCC M25 for footings/columns,cum,1159.95,10812.25,12541669.39
ITM021199,PRJ0662,Civil,Concrete,RCC M25 for slabs/beams,cum,1094.11,10087.66,11037009.68
ITM021200,PRJ0662,Civil,Doors and Windows,Aluminium windows with glazing,sqm,2641.65,5194.65,13722447.17
ITM021201,PRJ0662,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,5021.77,394.09,1979029.34
ITM021202,PRJ0662,Civil,Plastering,External cement plaster 20mm,sqm,43865.98,256.02,11230568.2
ITM021203,PRJ0662,Civil,Doors and Windows,Flush doors with frame,nos,38.0,9968.56,378805.28
ITM021204,PRJ0662,Civil,Structural Steel,Structural steel fabrication & erection,kg,66754.96,141.97,9477201.67
ITM021205,PRJ0662,Civil,Masonry,AAC block masonry (200mm),sqm,15496.35,654.4,10140811.44
ITM021206,PRJ0662,Civil,Roofing,RCC roof slab with waterproofing,sqm,42603.63,1614.21,68771205.58
ITM021207,PRJ0662,Civil,Painting,Exterior weatherproof paint,sqm,42752.34,176.14,7530397.17
ITM021208,PRJ0662,Electrical,Lighting,LED panel light 18W,nos,566.0,612.14,346471.24
ITM021209,PRJ0662,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,406.06,1541.75,626043.01
ITM021210,PRJ0662,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,27355.22,62.58,1711889.67
ITM021211,PRJ0662,Electrical,DG Set,Diesel generator set (backup),nos,1.0,788122.58,788122.58
ITM021212,PRJ0662,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,620.16,847.12,525349.94
ITM021213,PRJ0662,Electrical,Lighting,LED street/flood light 50W,nos,41.0,2390.53,98011.73
