project_id,project_type,state,project_size_sqft,project_duration_months,month_of_construction,contractor_experience_yrs,num_workers,workforce_skill_level,supervision_quality,material_type,blueprint_quantity,actual_quantity_used,wastage_pct,wastage_category,cost_overrun_inr,logistics_score,monsoon_intensity,monsoon_sensitivity
PRJ-2355,Hospital,Bihar,6913,12,3,21,464,Unskilled,Poor,Coarse Aggregate,42.6,48.56,13.99,Medium,7152.0,0.45,0.0,0.5
PRJ-2356,Commercial Complex,Tamil Nadu,17313,30,7,12,391,Unskilled,Average,Paint,304.0,326.41,7.37,Medium,6275.0,0.75,0.9,0.1
PRJ-2357,Road & Highway,Karnataka,37381,19,7,4,403,Skilled,Average,HDPE Pipes,674.0,712.34,5.69,Medium,17253.0,0.72,0.9,0.1
PRJ-2358,Commercial Complex,Tamil Nadu,17344,35,7,18,230,Semi-skilled,Excellent,TMT Steel,100.1,103.7,3.6,Low,223200.0,0.75,0.9,0.3
PRJ-2359,Industrial Warehouse,Uttar Pradesh,6457,14,2,17,223,Skilled,Good,Structural Steel,5.5,5.64,2.48,Low,10500.0,0.58,0.0,0.2
PRJ-2360,Hospital,Gujarat,3795,13,1,2,334,Semi-skilled,Poor,Plywood,342.0,444.31,29.92,High,9719.0,0.82,0.0,0.8
PRJ-2361,Metro Rail,Gujarat,6517,36,11,22,26,Unskilled,Poor,Vitrified Tiles,594.0,659.52,11.03,Medium,42588.0,0.82,0.05,0.2
PRJ-2362,School/College,Rajasthan,1993,18,2,1,249,Unskilled,Average,HDPE Pipes,3107.0,3346.26,7.7,Medium,107667.0,0.65,0.0,0.1
PRJ-2363,Bridge Construction,Madhya Pradesh,15735,53,6,10,231,Skilled,Average,Coarse Aggregate,21.7,24.28,11.89,Medium,3096.0,0.55,0.7,0.5
PRJ-2364,Hospital,Madhya Pradesh,8146,22,5,20,271,Unskilled,Poor,Plywood,715.0,918.24,28.42,High,19308.0,0.55,0.15,0.8
PRJ-2365,Road & Highway,Maharashtra,34458,43,11,9,357,Unskilled,Poor,HDPE Pipes,669.0,728.87,8.95,Medium,26942.0,0.78,0.05,0.1
PRJ-2366,Road & Highway,Uttar Pradesh,5509,23,6,16,482,Unskilled,Poor,Plywood,800.0,1142.63,42.83,High,32550.0,0.58,0.7,0.8
PRJ-2367,Hospital,Gujarat,3253,13,12,19,33,Unskilled,Good,Coarse Aggregate,109.6,115.85,5.7,Medium,7500.0,0.82,0.0,0.5
PRJ-2368,Industrial Warehouse,Maharashtra,2768,10,6,25,100,Unskilled,Poor,TMT Steel,69.2,76.31,10.28,Medium,440820.0,0.78,0.7,0.3
PRJ-2369,Data Center,Haryana,14923,20,4,18,35,Unskilled,Average,TMT Steel,34.4,36.27,5.44,Medium,115940.0,0.71,0.05,0.3
PRJ-2370,Metro Rail,Maharashtra,24847,20,3,13,181,Unskilled,Good,Plywood,1016.0,1278.85,25.87,High,24971.0,0.78,0.0,0.8
PRJ-2371,Bridge Construction,Jharkhand,10088,23,8,15,45,Semi-skilled,Average,AAC Blocks,761.0,819.06,7.63,Medium,3193.0,0.42,0.85,0.2
PRJ-2372,Hospital,Telangana,9359,20,7,7,342,Semi-skilled,Poor,Fly Ash Bricks,6929.0,8324.88,20.15,High,11167.0,0.7,0.9,0.6
PRJ-2373,Residential Apartment,West Bengal,23634,31,12,1,177,Semi-skilled,Average,OPC Cement,48.6,54.86,12.88,Medium,2379.0,0.62,0.0,0.7
PRJ-2374,Road & Highway,Madhya Pradesh,39158,25,11,19,51,Skilled,Poor,Fly Ash Bricks,3965.0,4452.46,12.29,Medium,3900.0,0.55,0.05,0.6
PRJ-2375,Metro Rail,Punjab,37758,43,7,15,244,Unskilled,Poor,AAC Blocks,120.0,137.8,14.84,Medium,979.0,0.74,0.9,0.2
PRJ-2376,Industrial Warehouse,Rajasthan,7538,8,10,4,267,Unskilled,Poor,OPC Cement,233.9,276.74,18.32,High,16279.0,0.65,0.2,0.7
PRJ-2377,Hospital,Bihar,6424,10,5,30,480,Semi-skilled,Excellent,TMT Steel,49.0,50.74,3.55,Low,107880.0,0.45,0.15,0.3
PRJ-2378,Industrial Warehouse,Haryana,11903,14,3,18,22,Unskilled,Excellent,Coarse Aggregate,45.4,50.28,10.75,Medium,5856.0,0.71,0.0,0.5
PRJ-2379,Bridge Construction,West Bengal,15627,46,9,15,356,Unskilled,Good,Paint,491.0,518.91,5.68,Medium,7815.0,0.62,0.6,0.1
PRJ-2380,Industrial Warehouse,Maharashtra,6788,13,10,18,157,Semi-skilled,Average,Coarse Aggregate,123.4,136.44,10.57,Medium,15648.0,0.78,0.2,0.5
PRJ-2381,Metro Rail,Punjab,37692,29,9,15,107,Semi-skilled,Good,Coarse Aggregate,91.4,99.45,8.81,Medium,9660.0,0.74,0.6,0.5
PRJ-2382,Road & Highway,Kerala,27246,48,12,29,370,Semi-skilled,Poor,Fly Ash Bricks,561.0,612.27,9.14,Medium,410.0,0.68,0.0,0.6
PRJ-2383,Residential Apartment,Haryana,9952,30,10,17,225,Semi-skilled,Poor,Vitrified Tiles,852.0,965.61,13.33,Medium,73847.0,0.71,0.2,0.2
PRJ-2384,School/College,Rajasthan,5688,17,7,9,89,Semi-skilled,Poor,HDPE Pipes,14081.0,15154.51,7.62,Medium,483080.0,0.65,0.9,0.1
PRJ-2385,Road & Highway,Uttar Pradesh,30749,40,12,5,383,Unskilled,Poor,Paint,3687.0,4037.87,9.52,Medium,98244.0,0.58,0.0,0.1
PRJ-2386,School/College,Bihar,8437,20,11,6,423,Expert,Average,AAC Blocks,574.0,606.04,5.58,Medium,1762.0,0.45,0.05,0.2
PRJ-2387,Road & Highway,Jharkhand,25430,18,4,13,342,Unskilled,Good,Structural Steel,56.0,59.39,6.05,Medium,254250.0,0.42,0.05,0.2
PRJ-2388,Data Center,Gujarat,5426,9,4,4,154,Semi-skilled,Poor,AAC Blocks,928.0,999.38,7.69,Medium,3926.0,0.82,0.05,0.2
PRJ-2389,Data Center,Punjab,5184,18,4,6,467,Unskilled,Average,HDPE Pipes,1382.0,1506.09,8.98,Medium,55840.0,0.74,0.05,0.1
PRJ-2390,School/College,Bihar,4557,14,3,12,255,Unskilled,Average,AAC Blocks,556.0,628.62,13.06,Medium,3994.0,0.45,0.0,0.2
PRJ-2391,Metro Rail,Odisha,12680,59,12,10,124,Unskilled,Average,River Sand,95.7,117.92,23.21,High,39996.0,0.5,0.0,0.9
PRJ-2392,Commercial Complex,Tamil Nadu,17308,22,2,9,475,Semi-skilled,Average,Vitrified Tiles,203.0,222.03,9.37,Medium,12370.0,0.75,0.0,0.2
PRJ-2393,Metro Rail,West Bengal,23928,28,11,25,436,Unskilled,Average,Paint,1446.0,1564.7,8.21,Medium,33236.0,0.62,0.05,0.1
PRJ-2394,Bridge Construction,Karnataka,24677,42,11,8,278,Unskilled,Average,River Sand,141.3,175.37,24.11,High,61326.0,0.72,0.05,0.9
PRJ-2395,Commercial Complex,Tamil Nadu,10949,36,7,16,348,Semi-skilled,Excellent,Plywood,194.0,229.8,18.45,High,3401.0,0.75,0.9,0.8
PRJ-2396,Data Center,Rajasthan,10611,24,3,15,108,Unskilled,Good,AAC Blocks,641.0,686.39,7.08,Medium,2496.0,0.65,0.0,0.2
PRJ-2397,Road & Highway,Kerala,45522,51,10,29,273,Unskilled,Average,OPC Cement,230.9,245.73,6.42,Medium,5635.0,0.68,0.2,0.7
PRJ-2398,Metro Rail,Gujarat,9007,47,1,11,434,Unskilled,Average,Plywood,1445.0,1813.8,25.52,High,35036.0,0.82,0.0,0.8
PRJ-2399,Commercial Complex,Odisha,9216,20,9,16,472,Semi-skilled,Excellent,Coarse Aggregate,34.5,36.62,6.14,Medium,2544.0,0.5,0.6,0.5
PRJ-2400,Residential Apartment,Uttar Pradesh,20274,17,8,9,186,Semi-skilled,Excellent,TMT Steel,37.6,39.12,4.05,Low,94240.0,0.58,0.85,0.3
PRJ-2401,School/College,Tamil Nadu,5112,20,3,10,482,Expert,Good,HDPE Pipes,1275.0,1315.12,3.15,Low,18054.0,0.75,0.0,0.1
PRJ-2402,Data Center,Karnataka,4368,9,5,27,345,Unskilled,Average,Structural Steel,35.0,36.74,4.97,Low,130500.0,0.72,0.15,0.2
PRJ-2403,Residential Apartment,Bihar,21344,24,7,4,391,Unskilled,Good,Vitrified Tiles,1783.0,2026.33,13.65,Medium,158164.0,0.45,0.9,0.2
PRJ-2404,Data Center,Gujarat,8305,17,12,20,72,Skilled,Poor,OPC Cement,18.1,19.63,8.47,Medium,581.0,0.82,0.0,0.7
PRJ-2405,School/College,Haryana,10793,9,8,13,193,Unskilled,Poor,Fly Ash Bricks,501.0,622.17,24.18,High,969.0,0.71,0.85,0.6
PRJ-2406,Hospital,Tamil Nadu,10524,8,6,4,75,Skilled,Average,River Sand,21.3,25.94,21.78,High,8352.0,0.75,0.7,0.9
PRJ-2407,Road & Highway,Tamil Nadu,7890,18,7,30,150,Skilled,Poor,Electrical Cable,1029.0,1110.55,7.92,Medium,179410.0,0.75,0.9,0.1
PRJ-2408,Industrial Warehouse,Madhya Pradesh,9865,21,10,26,460,Semi-skilled,Poor,River Sand,131.6,160.68,22.1,High,52344.0,0.55,0.2,0.9
PRJ-2409,Commercial Complex,Haryana,3968,29,3,13,474,Unskilled,Good,Vitrified Tiles,1682.0,1848.76,9.91,Medium,108394.0,0.71,0.0,0.2
PRJ-2410,School/College,Rajasthan,7093,9,3,28,256,Semi-skilled,Good,Vitrified Tiles,130.0,137.9,6.08,Medium,5135.0,0.65,0.0,0.2
PRJ-2411,Hospital,Madhya Pradesh,3685,9,5,30,51,Semi-skilled,Average,Fly Ash Bricks,1026.0,1125.07,9.66,Medium,793.0,0.55,0.15,0.6
PRJ-2412,Bridge Construction,Karnataka,30706,18,5,21,263,Unskilled,Average,Coarse Aggregate,48.3,54.61,13.06,Medium,7572.0,0.72,0.15,0.5
PRJ-2413,School/College,Haryana,2109,19,7,19,208,Unskilled,Good,AAC Blocks,206.0,215.89,4.8,Low,544.0,0.71,0.9,0.2
PRJ-2414,Bridge Construction,West Bengal,48233,48,6,23,243,Unskilled,Good,Electrical Cable,430.0,449.28,4.48,Low,42416.0,0.62,0.7,0.1
PRJ-2415,School/College,Karnataka,4762,8,10,11,180,Semi-skilled,Average,Plywood,430.0,547.89,27.42,High,11200.0,0.72,0.2,0.8
PRJ-2416,School/College,Jharkhand,7388,22,4,14,28,Semi-skilled,Good,OPC Cement,37.5,41.12,9.65,Medium,1376.0,0.42,0.05,0.7
PRJ-2417,Residential Apartment,Uttar Pradesh,9157,31,10,9,393,Semi-skilled,Poor,TMT Steel,50.5,53.77,6.48,Medium,202740.0,0.58,0.2,0.3
PRJ-2418,Bridge Construction,Jharkhand,42342,21,4,8,194,Expert,Average,TMT Steel,143.5,152.35,6.16,Medium,548700.0,0.42,0.05,0.3
PRJ-2419,Industrial Warehouse,Madhya Pradesh,13574,21,6,20,343,Expert,Average,TMT Steel,71.0,75.73,6.66,Medium,293260.0,0.55,0.7,0.3
PRJ-2420,Data Center,Gujarat,6034,22,6,30,489,Unskilled,Excellent,AAC Blocks,504.0,536.76,6.5,Medium,1802.0,0.82,0.7,0.2
PRJ-2421,Commercial Complex,Odisha,4853,13,3,3,276,Unskilled,Average,Plywood,401.0,503.84,25.65,High,9770.0,0.5,0.0,0.8
PRJ-2422,Industrial Warehouse,Bihar,14737,17,5,30,73,Semi-skilled,Good,River Sand,183.0,210.68,15.12,High,49824.0,0.45,0.15,0.9
PRJ-2423,Bridge Construction,Uttar Pradesh,24227,21,10,17,198,Expert,Average,Coarse Aggregate,55.7,58.98,5.89,Medium,3936.0,0.58,0.2,0.5
PRJ-2424,Metro Rail,Bihar,20755,39,6,6,430,Unskilled,Poor,Electrical Cable,846.0,955.63,12.96,Medium,241186.0,0.45,0.7,0.1
PRJ-2425,Metro Rail,Maharashtra,32351,41,8,25,416,Unskilled,Good,Electrical Cable,277.0,299.06,7.96,Medium,48532.0,0.78,0.85,0.1
PRJ-2426,Bridge Construction,Madhya Pradesh,28109,27,12,11,58,Unskilled,Excellent,Paint,1324.0,1391.21,5.08,Medium,18819.0,0.55,0.0,0.1
PRJ-2427,School/College,Jharkhand,7869,22,5,26,323,Skilled,Poor,Plywood,704.0,913.05,29.7,High,19860.0,0.42,0.15,0.8
PRJ-2428,Hospital,Odisha,13662,13,6,28,100,Skilled,Average,Plywood,617.0,749.21,21.43,High,12560.0,0.5,0.7,0.8
PRJ-2429,Industrial Warehouse,Telangana,10217,21,5,11,469,Unskilled,Good,Structural Steel,56.7,60.07,5.95,Medium,252750.0,0.7,0.15,0.2
PRJ-2430,Hospital,Rajasthan,10581,9,11,5,50,Skilled,Good,AAC Blocks,1050.0,1126.8,7.31,Medium,4224.0,0.65,0.05,0.2
PRJ-2431,Bridge Construction,Maharashtra,5060,21,8,18,154,Skilled,Average,Paint,182.0,193.84,6.51,Medium,3315.0,0.78,0.85,0.1
PRJ-2432,Commercial Complex,Karnataka,6702,25,5,19,398,Unskilled,Good,Coarse Aggregate,16.1,17.63,9.53,Medium,1836.0,0.72,0.15,0.5
PRJ-2433,School/College,Uttar Pradesh,12586,14,2,22,331,Skilled,Average,Coarse Aggregate,186.9,199.14,6.55,Medium,14688.0,0.58,0.0,0.5
PRJ-2434,Metro Rail,Karnataka,23633,44,10,3,179,Unskilled,Average,River Sand,44.6,54.69,22.63,High,18162.0,0.72,0.2,0.9
PRJ-2435,Residential Apartment,Rajasthan,18748,23,1,5,31,Unskilled,Poor,Fly Ash Bricks,909.0,1091.99,20.13,High,1464.0,0.65,0.0,0.6
PRJ-2436,Data Center,Tamil Nadu,9637,23,2,17,273,Unskilled,Poor,River Sand,76.4,95.76,25.35,High,34848.0,0.75,0.0,0.9
PRJ-2437,Data Center,Haryana,10883,14,6,22,131,Semi-skilled,Poor,OPC Cement,16.9,19.07,12.86,Medium,825.0,0.71,0.7,0.7
PRJ-2438,Commercial Complex,West Bengal,14602,13,2,8,123,Expert,Good,Plywood,2039.0,2584.71,26.76,High,51842.0,0.62,0.0,0.8
PRJ-2439,Road & Highway,Maharashtra,29491,36,9,10,64,Semi-skilled,Average,Structural Steel,41.5,43.77,5.47,Medium,170250.0,0.78,0.6,0.2
PRJ-2440,Data Center,Maharashtra,3961,8,11,21,329,Skilled,Poor,Electrical Cable,779.0,845.85,8.58,Medium,147070.0,0.78,0.05,0.1
PRJ-2441,School/College,Madhya Pradesh,12979,13,1,22,485,Unskilled,Average,Structural Steel,28.5,29.74,4.35,Low,93000.0,0.55,0.0,0.2
PRJ-2442,Hospital,Punjab,7769,23,12,15,420,Semi-skilled,Poor,Structural Steel,14.8,15.67,5.85,Medium,65250.0,0.74,0.0,0.2
PRJ-2443,Metro Rail,Odisha,29738,37,8,12,198,Unskilled,Average,TMT Steel,21.1,22.71,7.62,Medium,99820.0,0.5,0.85,0.3
PRJ-2444,Road & Highway,Rajasthan,12263,57,9,11,432,Skilled,Average,AAC Blocks,971.0,1050.25,8.16,Medium,4359.0,0.65,0.6,0.2
PRJ-2445,Commercial Complex,Tamil Nadu,6578,24,1,20,124,Semi-skilled,Average,Coarse Aggregate,59.6,64.79,8.7,Medium,6228.0,0.75,0.0,0.5
PRJ-2446,Residential Apartment,Madhya Pradesh,6433,18,10,23,147,Unskilled,Excellent,OPC Cement,100.4,111.48,11.04,Medium,4210.0,0.55,0.2,0.7
PRJ-2447,Road & Highway,Uttar Pradesh,9576,37,11,21,286,Unskilled,Good,TMT Steel,68.9,71.85,4.28,Low,182900.0,0.58,0.05,0.3
PRJ-2448,Hospital,Maharashtra,7168,16,3,1,241,Unskilled,Good,TMT Steel,75.9,82.25,8.36,Medium,393700.0,0.78,0.0,0.3
PRJ-2449,Data Center,West Bengal,12752,11,5,11,343,Expert,Good,Fly Ash Bricks,886.0,982.5,10.89,Medium,772.0,0.62,0.15,0.6
PRJ-2450,Bridge Construction,Jharkhand,36294,45,9,6,74,Expert,Excellent,Structural Steel,48.7,50.3,3.29,Low,120000.0,0.42,0.6,0.2
PRJ-2451,Bridge Construction,Madhya Pradesh,21710,60,4,5,252,Semi-skilled,Good,Vitrified Tiles,2260.0,2502.12,10.71,Medium,157378.0,0.55,0.05,0.2
PRJ-2452,Hospital,Gujarat,3855,17,1,2,243,Semi-skilled,Good,River Sand,64.4,76.51,18.8,High,21798.0,0.82,0.0,0.9
PRJ-2453,Metro Rail,Karnataka,7200,28,11,8,399,Skilled,Excellent,HDPE Pipes,837.0,864.32,3.26,Low,12294.0,0.72,0.05,0.1
PRJ-2454,Road & Highway,West Bengal,12317,28,8,12,299,Unskilled,Average,HDPE Pipes,323.0,346.29,7.21,Medium,10481.0,0.62,0.85,0.1
PRJ-2455,Commercial Complex,Telangana,21315,21,11,27,328,Unskilled,Poor,Plywood,169.0,219.75,30.03,High,4821.0,0.7,0.05,0.8
PRJ-2456,Metro Rail,Telangana,9405,55,10,9,180,Skilled,Average,Fly Ash Bricks,1584.0,1772.95,11.93,Medium,1512.0,0.7,0.2,0.6
PRJ-2457,Bridge Construction,Bihar,26065,27,5,8,442,Semi-skilled,Poor,OPC Cement,32.8,36.83,12.29,Medium,1531.0,0.45,0.15,0.7
PRJ-2458,Metro Rail,Karnataka,15237,51,5,13,273,Semi-skilled,Average,Electrical Cable,643.0,685.94,6.68,Medium,94468.0,0.72,0.15,0.1
PRJ-2459,Residential Apartment,Odisha,18453,30,2,16,410,Semi-skilled,Good,TMT Steel,92.0,96.23,4.6,Low,262260.0,0.5,0.0,0.3
PRJ-2460,Commercial Complex,Haryana,11871,24,11,15,500,Unskilled,Excellent,Plywood,1063.0,1263.1,18.82,High,19009.0,0.71,0.05,0.8
PRJ-2461,Road & Highway,Bihar,14388,59,8,11,482,Unskilled,Poor,HDPE Pipes,616.0,674.6,9.51,Medium,26370.0,0.45,0.85,0.1
PRJ-2462,Residential Apartment,Maharashtra,12144,33,12,3,256,Semi-skilled,Good,Plywood,2469.0,3079.14,24.71,High,57963.0,0.78,0.0,0.8
PRJ-2463,Hospital,Gujarat,12486,21,5,2,364,Unskilled,Average,Coarse Aggregate,46.1,51.8,12.36,Medium,6840.0,0.82,0.15,0.5
PRJ-2464,Bridge Construction,Maharashtra,36937,55,12,20,85,Skilled,Good,Structural Steel,56.7,59.46,4.86,Low,207000.0,0.78,0.0,0.2
PRJ-2465,Bridge Construction,Uttar Pradesh,26208,29,8,16,196,Unskilled,Poor,HDPE Pipes,2363.0,2573.48,8.91,Medium,94716.0,0.58,0.85,0.1
PRJ-2466,Road & Highway,Jharkhand,41801,43,3,16,371,Skilled,Average,OPC Cement,131.7,147.53,12.02,Medium,6015.0,0.42,0.0,0.7
PRJ-2467,Metro Rail,Kerala,32715,43,1,17,498,Semi-skilled,Average,Paint,536.0,562.27,4.9,Low,7356.0,0.68,0.0,0.1
PRJ-2468,Hospital,Tamil Nadu,6326,19,12,27,232,Semi-skilled,Poor,Structural Steel,15.2,15.91,4.66,Low,53250.0,0.75,0.0,0.2
PRJ-2469,Data Center,Madhya Pradesh,5940,9,10,19,142,Unskilled,Good,Structural Steel,88.2,92.91,5.35,Medium,353250.0,0.55,0.2,0.2
PRJ-2470,Bridge Construction,Bihar,5927,39,11,19,471,Unskilled,Poor,Structural Steel,51.2,55.66,8.7,Medium,334500.0,0.45,0.05,0.2
PRJ-2471,Commercial Complex,Jharkhand,9178,18,2,19,191,Unskilled,Poor,River Sand,113.5,142.63,25.66,High,52434.0,0.42,0.0,0.9
PRJ-2472,Bridge Construction,Haryana,9891,50,6,5,211,Unskilled,Average,Vitrified Tiles,1517.0,1668.87,10.01,Medium,98715.0,0.71,0.7,0.2
PRJ-2473,Industrial Warehouse,Tamil Nadu,11506,21,3,29,310,Semi-skilled,Good,Fly Ash Bricks,613.0,677.5,10.52,Medium,516.0,0.75,0.0,0.6
PRJ-2474,School/College,Jharkhand,7354,23,12,18,175,Semi-skilled,Average,HDPE Pipes,945.0,1010.64,6.95,Medium,29538.0,0.42,0.0,0.1
PRJ-2475,Data Center,Punjab,2397,21,4,30,134,Unskilled,Poor,Plywood,5065.0,6272.35,23.84,High,114698.0,0.74,0.05,0.8
PRJ-2476,Residential Apartment,Rajasthan,8713,24,12,19,468,Skilled,Poor,AAC Blocks,837.0,905.92,8.23,Medium,3791.0,0.65,0.0,0.2
PRJ-2477,Commercial Complex,Bihar,6362,19,5,1,81,Unskilled,Average,Vitrified Tiles,1279.0,1430.64,11.86,Medium,98566.0,0.45,0.15,0.2
PRJ-2478,Residential Apartment,Tamil Nadu,14794,18,8,4,405,Semi-skilled,Average,HDPE Pipes,2228.0,2339.43,5.0,Medium,50143.0,0.75,0.85,0.1
PRJ-2479,Data Center,Gujarat,12176,8,8,27,288,Unskilled,Average,Structural Steel,66.7,69.65,4.43,Low,221250.0,0.82,0.85,0.2
PRJ-2480,Residential Apartment,Bihar,7694,18,3,1,231,Unskilled,Average,Coarse Aggregate,46.7,53.95,15.53,High,8700.0,0.45,0.0,0.5
PRJ-2481,Metro Rail,West Bengal,29491,43,8,20,394,Unskilled,Good,HDPE Pipes,1082.0,1138.62,5.23,Medium,25479.0,0.62,0.85,0.1
PRJ-2482,Bridge Construction,Odisha,5122,37,2,29,24,Skilled,Good,Coarse Aggregate,61.2,64.79,5.86,Medium,4308.0,0.5,0.0,0.5
PRJ-2483,Industrial Warehouse,West Bengal,1302,14,4,25,85,Unskilled,Average,Paint,175.0,188.77,7.87,Medium,3856.0,0.62,0.05,0.1
PRJ-2484,Hospital,Rajasthan,7241,14,12,24,426,Unskilled,Good,Coarse Aggregate,71.4,78.58,10.06,Medium,8616.0,0.65,0.0,0.5
PRJ-2485,Metro Rail,Jharkhand,10299,25,7,18,283,Semi-skilled,Poor,Coarse Aggregate,33.6,38.1,13.38,Medium,5400.0,0.42,0.9,0.5
PRJ-2486,School/College,Maharashtra,14812,21,11,28,442,Semi-skilled,Good,AAC Blocks,275.0,292.51,6.37,Medium,963.0,0.78,0.05,0.2
PRJ-2487,School/College,Kerala,3273,10,7,18,191,Unskilled,Average,Plywood,1116.0,1558.89,39.69,High,42075.0,0.68,0.9,0.8
PRJ-2488,Commercial Complex,Punjab,5076,32,2,30,103,Semi-skilled,Poor,Electrical Cable,1520.0,1607.41,5.75,Medium,192302.0,0.74,0.0,0.1
PRJ-2489,Residential Apartment,Odisha,22891,24,4,14,217,Unskilled,Average,Paint,1555.0,1655.33,6.45,Medium,28092.0,0.5,0.05,0.1
PRJ-2490,Bridge Construction,West Bengal,38234,22,3,21,146,Unskilled,Excellent,AAC Blocks,713.0,757.21,6.2,Medium,2432.0,0.62,0.0,0.2
PRJ-2491,School/College,Rajasthan,1166,14,6,7,370,Semi-skilled,Poor,River Sand,41.6,54.02,29.85,High,22356.0,0.65,0.7,0.9
PRJ-2492,Bridge Construction,Maharashtra,37149,41,4,7,196,Semi-skilled,Poor,Paint,759.0,835.06,10.02,Medium,21297.0,0.78,0.05,0.1
PRJ-2493,Commercial Complex,Kerala,7088,34,4,9,398,Unskilled,Good,Electrical Cable,1403.0,1490.88,6.26,Medium,193336.0,0.68,0.05,0.1
PRJ-2494,Metro Rail,Bihar,11431,55,8,21,195,Unskilled,Good,Paint,106.0,115.2,8.67,Medium,2576.0,0.45,0.85,0.1
PRJ-2495,Road & Highway,Maharashtra,31398,50,6,15,304,Unskilled,Good,River Sand,20.3,25.71,26.65,High,9738.0,0.78,0.7,0.9
PRJ-2496,Data Center,Uttar Pradesh,5653,17,3,26,297,Semi-skilled,Average,River Sand,36.3,42.93,18.26,High,11934.0,0.58,0.0,0.9
PRJ-2497,School/College,Gujarat,9237,13,9,30,22,Skilled,Poor,OPC Cement,29.0,32.61,12.45,Medium,1372.0,0.82,0.6,0.7
PRJ-2498,Bridge Construction,Telangana,33948,49,8,14,157,Semi-skilled,Poor,Paint,1756.0,1939.61,10.46,Medium,51411.0,0.7,0.85,0.1
PRJ-2499,Commercial Complex,Bihar,16433,25,6,27,197,Unskilled,Excellent,River Sand,46.9,53.61,14.3,Medium,12078.0,0.45,0.7,0.9
PRJ-2500,Industrial Warehouse,Punjab,2778,18,7,22,157,Semi-skilled,Average,TMT Steel,35.1,37.02,5.46,Medium,119040.0,0.74,0.9,0.3
PRJ-2501,Industrial Warehouse,Telangana,10206,16,5,19,418,Unskilled,Good,Paint,615.0,673.23,9.47,Medium,16304.0,0.7,0.15,0.1
PRJ-2502,Bridge Construction,Punjab,35016,48,6,27,434,Expert,Good,OPC Cement,71.0,76.61,7.91,Medium,2132.0,0.74,0.7,0.7
PRJ-2503,Road & Highway,Haryana,40130,45,9,11,340,Unskilled,Good,TMT Steel,35.8,37.94,5.97,Medium,132680.0,0.71,0.6,0.3
PRJ-2504,Commercial Complex,Punjab,21475,23,6,24,224,Semi-skilled,Average,River Sand,6.2,7.32,18.06,High,2016.0,0.74,0.7,0.9
PRJ-2505,Road & Highway,Telangana,47675,41,12,30,407,Semi-skilled,Poor,TMT Steel,89.6,93.96,4.87,Low,270320.0,0.7,0.0,0.3
PRJ-2506,Commercial Complex,Telangana,4849,16,5,21,255,Unskilled,Average,HDPE Pipes,274.0,287.17,4.81,Low,5927.0,0.7,0.15,0.1
PRJ-2507,Metro Rail,Kerala,31854,20,4,23,291,Semi-skilled,Poor,Electrical Cable,223.0,243.21,9.06,Medium,44462.0,0.68,0.05,0.1
PRJ-2508,Industrial Warehouse,Maharashtra,3291,8,11,29,459,Skilled,Excellent,Paint,664.0,676.66,1.91,Low,3545.0,0.78,0.05,0.1
PRJ-2509,Road & Highway,Madhya Pradesh,11566,22,9,6,25,Skilled,Average,Structural Steel,11.1,11.55,4.04,Low,33750.0,0.55,0.6,0.2
PRJ-2510,Data Center,Jharkhand,8022,15,8,15,103,Expert,Poor,Electrical Cable,378.0,405.74,7.34,Medium,61028.0,0.42,0.85,0.1
PRJ-2511,Road & Highway,Rajasthan,37983,32,5,29,212,Unskilled,Average,Electrical Cable,408.0,440.08,7.86,Medium,70576.0,0.65,0.15,0.1
PRJ-2512,Commercial Complex,Telangana,24823,12,11,12,227,Semi-skilled,Average,Fly Ash Bricks,129.0,151.52,17.46,High,180.0,0.7,0.05,0.6
PRJ-2513,Road & Highway,Telangana,37054,48,7,2,182,Unskilled,Good,Coarse Aggregate,86.7,101.19,16.71,High,17388.0,0.7,0.9,0.5
PRJ-2514,Road & Highway,Tamil Nadu,21466,56,7,1,322,Expert,Excellent,Fly Ash Bricks,243.0,262.01,7.82,Medium,152.0,0.75,0.9,0.6
PRJ-2515,Data Center,Haryana,11711,23,9,24,143,Semi-skilled,Poor,AAC Blocks,564.0,607.9,7.78,Medium,2414.0,0.71,0.6,0.2
PRJ-2516,School/College,Madhya Pradesh,9745,11,7,2,455,Unskilled,Poor,OPC Cement,37.7,47.29,25.43,High,3644.0,0.55,0.9,0.7
PRJ-2517,Industrial Warehouse,Telangana,7920,21,3,5,181,Unskilled,Average,HDPE Pipes,1023.0,1085.15,6.07,Medium,27968.0,0.7,0.0,0.1
PRJ-2518,Residential Apartment,Kerala,20466,22,1,17,46,Unskilled,Good,Fly Ash Bricks,290.0,345.5,19.14,High,444.0,0.68,0.0,0.6
PRJ-2519,Data Center,Tamil Nadu,10967,22,6,25,395,Unskilled,Poor,Vitrified Tiles,135.0,153.38,13.61,Medium,11947.0,0.75,0.7,0.2
PRJ-2520,Residential Apartment,Haryana,16770,18,1,17,279,Expert,Average,Electrical Cable,1050.0,1113.5,6.05,Medium,139700.0,0.71,0.0,0.1
PRJ-2521,Road & Highway,Kerala,37515,36,5,8,452,Unskilled,Average,Vitrified Tiles,2159.0,2407.95,11.53,Medium,161817.0,0.68,0.15,0.2
