order_id,order_date,month,day_of_week,quarter,is_festival_period,material_type,supplier_tier,origin_state,destination_state,distance_km,order_quantity,promised_lead_days,monsoon_intensity,monsoon_sensitivity,dest_logistics_score,orig_logistics_score,dest_monsoon_severity,supplier_reliability,past_delay_rate,delay_probability,is_delayed,actual_delay_days,vehicle_type,temperature,humidity,traffic_status,waiting_time,inventory_level,asset_utilization,demand_forecast,order_value_inr,road_quality,supplier_capacity,fuel_price_index,driver_experience
ORD-03768,2024-11-09,11,5,4,0,AAC Blocks,Tier 1 (Large Manufacturer),Tamil Nadu,Telangana,1321,5744.0,17,0.05,0.2,0.7,0.75,0.6,0.88,0.025,0.516,0,0,Truck,23.7,68.5,Moderate,40,383,56.2,986,315920.0,0.72,55,107.21,18
ORD-03769,2024-08-03,8,5,3,0,AAC Blocks,Tier 3 (Local Supplier),Kerala,Haryana,174,128.0,12,0.85,0.2,0.71,0.68,0.5,0.55,0.564,0.506,0,0,Mini Truck,32.6,82.0,Moderate,42,405,75.2,506,7040.0,0.7,82,95.27,5
ORD-03770,2025-04-09,4,2,2,0,Vitrified Tiles,Tier 3 (Local Supplier),Jharkhand,Madhya Pradesh,1789,853.0,27,0.05,0.2,0.55,0.42,0.5,0.55,0.501,0.627,1,8,Trailer,21.4,48.0,Detour,54,305,71.7,959,554450.0,0.48,55,97.4,7
ORD-03771,2024-03-02,3,5,1,0,Vitrified Tiles,Tier 1 (Large Manufacturer),Odisha,Odisha,174,106.0,20,0.0,0.2,0.5,0.5,0.8,0.88,0.246,0.381,0,0,Truck,35.8,52.4,Moderate,34,765,70.1,912,68900.0,0.5,84,90.57,24
ORD-03772,2023-11-29,11,2,4,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Bihar,Haryana,490,222.0,11,0.05,0.6,0.71,0.45,0.5,0.88,0.222,0.692,1,6,Truck,35.7,79.5,Detour,50,226,72.2,314,1776.0,0.58,92,106.24,18
ORD-03773,2023-09-28,9,3,3,0,TMT Steel,Tier 3 (Local Supplier),Maharashtra,Uttar Pradesh,305,44.9,14,0.6,0.3,0.58,0.78,0.6,0.55,0.544,0.653,1,2,Truck,20.2,52.6,Detour,55,156,81.3,957,2783800.0,0.68,83,90.88,19
ORD-03774,2024-07-05,7,4,3,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Karnataka,Haryana,998,257.0,13,0.9,0.6,0.71,0.72,0.5,0.88,0.196,0.486,0,0,Mini Truck,36.2,82.1,Moderate,47,483,59.6,799,2056.0,0.71,75,93.54,9
ORD-03775,2024-11-13,11,2,4,0,Vitrified Tiles,Tier 2 (Regional Distributor),Uttar Pradesh,Haryana,1766,254.0,27,0.05,0.2,0.71,0.58,0.5,0.72,0.339,0.832,1,21,Truck,37.6,73.2,Heavy,59,212,66.2,592,165100.0,0.65,92,105.86,24
ORD-03776,2023-08-30,8,2,3,0,River Sand,Tier 1 (Large Manufacturer),West Bengal,Bihar,965,12.9,10,0.85,0.9,0.45,0.62,0.7,0.88,0.02,0.522,1,5,Truck,38.0,59.9,Moderate,44,693,67.5,869,23220.0,0.54,90,97.59,8
ORD-03777,2025-07-30,7,2,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Uttar Pradesh,Rajasthan,332,1438.0,10,0.9,0.6,0.65,0.58,0.3,0.55,0.363,0.42,0,0,Truck,28.4,44.1,Moderate,42,663,91.9,837,11504.0,0.61,60,91.98,22
ORD-03778,2023-01-31,1,1,1,0,Structural Steel,Tier 1 (Large Manufacturer),Telangana,Odisha,686,17.4,23,0.0,0.2,0.5,0.7,0.8,0.88,0.036,0.509,0,0,Trailer,24.3,91.9,Moderate,40,684,58.6,822,1305000.0,0.6,54,105.06,12
ORD-03779,2024-02-21,2,2,1,0,Electrical Cable,Tier 2 (Regional Distributor),Telangana,Odisha,1161,110.0,22,0.0,0.1,0.5,0.7,0.8,0.72,0.396,0.8,1,10,Mini Truck,33.3,92.9,Heavy,53,127,58.9,696,242000.0,0.6,57,94.07,21
ORD-03780,2024-01-06,1,5,1,0,Structural Steel,Tier 2 (Regional Distributor),Tamil Nadu,Punjab,342,31.3,21,0.0,0.2,0.74,0.75,0.5,0.72,0.333,0.393,0,0,Truck,23.1,51.3,Moderate,45,461,83.4,305,2347500.0,0.74,50,90.31,6
ORD-03781,2025-02-01,2,5,1,0,Coarse Aggregate,Tier 3 (Local Supplier),Bihar,Karnataka,1645,19.7,13,0.0,0.5,0.72,0.45,0.7,0.55,0.404,0.621,1,19,Container,39.9,75.3,Detour,40,800,68.8,673,23640.0,0.58,66,110.05,14
ORD-03782,2024-07-15,7,0,3,0,Electrical Cable,Tier 2 (Regional Distributor),Karnataka,Kerala,1743,2925.0,25,0.9,0.1,0.68,0.72,0.95,0.72,0.174,0.553,1,44,Container,36.3,44.8,Detour,43,109,62.3,959,6435000.0,0.7,82,99.05,18
ORD-03783,2023-07-30,7,6,3,0,River Sand,Tier 3 (Local Supplier),Maharashtra,Haryana,539,16.0,8,0.9,0.9,0.71,0.78,0.5,0.55,0.565,0.539,0,0,Container,26.6,40.4,Moderate,43,803,71.0,512,28800.0,0.74,90,111.77,16
ORD-03784,2024-04-13,4,5,2,0,TMT Steel,Tier 1 (Large Manufacturer),Telangana,Telangana,267,9.6,14,0.05,0.3,0.7,0.7,0.6,0.88,0.022,0.387,0,0,Truck,38.5,72.6,Moderate,50,762,61.5,920,595200.0,0.7,89,98.14,9
ORD-03785,2025-12-27,12,5,4,1,Fly Ash Bricks,Tier 2 (Regional Distributor),Jharkhand,Karnataka,697,74.0,12,0.0,0.6,0.72,0.42,0.7,0.72,0.29,0.48,1,10,Trailer,37.7,67.7,Moderate,49,513,77.5,124,592.0,0.57,67,90.9,13
ORD-03786,2023-12-07,12,3,4,0,Paint,Tier 1 (Large Manufacturer),Tamil Nadu,Uttar Pradesh,516,1093.0,6,0.0,0.1,0.58,0.75,0.6,0.88,0.19,0.689,1,11,Truck,31.5,63.3,Detour,55,149,63.7,976,306040.0,0.67,74,106.49,3
ORD-03787,2024-12-27,12,4,4,1,TMT Steel,Tier 2 (Regional Distributor),Tamil Nadu,Rajasthan,684,35.2,16,0.0,0.3,0.65,0.75,0.3,0.72,0.172,0.51,1,5,Truck,27.9,81.6,Moderate,49,811,88.2,615,2182400.0,0.7,94,92.05,9
ORD-03788,2023-10-13,10,4,4,0,OPC Cement,Tier 3 (Local Supplier),Kerala,Tamil Nadu,1729,20.5,12,0.2,0.7,0.75,0.68,0.7,0.55,0.549,0.573,1,29,Trailer,39.7,91.6,Detour,56,273,94.8,774,7790.0,0.72,78,102.84,6
ORD-03789,2023-04-12,4,2,2,0,HDPE Pipes,Tier 2 (Regional Distributor),West Bengal,Haryana,1013,257.0,20,0.05,0.1,0.71,0.62,0.5,0.72,0.263,0.491,0,0,Container,35.3,58.3,Moderate,40,561,80.5,778,115650.0,0.67,90,111.41,16
ORD-03790,2024-06-18,6,1,2,0,Electrical Cable,Tier 3 (Local Supplier),Karnataka,Uttar Pradesh,1111,468.0,22,0.7,0.1,0.58,0.72,0.6,0.55,0.332,0.57,1,14,Trailer,21.4,71.3,Detour,37,767,86.3,939,1029600.0,0.65,53,88.56,21
ORD-03791,2023-11-11,11,5,4,0,OPC Cement,Tier 3 (Local Supplier),Madhya Pradesh,Gujarat,1341,41.6,10,0.05,0.7,0.82,0.55,0.4,0.55,0.562,0.708,1,17,Trailer,34.9,49.1,Detour,57,248,95.5,849,15808.0,0.69,71,90.66,13
ORD-03792,2024-10-20,10,6,4,1,Paint,Tier 3 (Local Supplier),Odisha,Tamil Nadu,182,246.0,5,0.2,0.1,0.75,0.5,0.7,0.55,0.388,0.523,1,45,Truck,33.9,65.0,Moderate,52,625,99.3,864,68880.0,0.62,94,98.44,18
ORD-03793,2023-01-16,1,0,1,1,Fly Ash Bricks,Tier 3 (Local Supplier),West Bengal,West Bengal,100,406.0,10,0.0,0.6,0.62,0.62,0.8,0.55,0.377,0.557,0,0,Mini Truck,38.5,79.5,Detour,54,473,99.4,164,3248.0,0.62,93,86.2,10
ORD-03794,2025-02-21,2,4,1,0,Vitrified Tiles,Tier 1 (Large Manufacturer),Gujarat,Haryana,1021,254.0,24,0.0,0.2,0.71,0.82,0.5,0.88,0.064,0.423,0,0,Truck,26.2,68.1,Moderate,34,333,90.0,738,165100.0,0.76,98,84.48,16
ORD-03795,2025-05-30,5,4,2,0,AAC Blocks,Tier 1 (Large Manufacturer),Uttar Pradesh,Jharkhand,495,519.0,13,0.15,0.2,0.42,0.58,0.7,0.88,0.063,0.484,0,0,Mini Truck,32.8,83.3,Moderate,49,667,93.2,528,28545.0,0.5,60,94.85,14
ORD-03796,2025-08-14,8,3,3,0,Paint,Tier 3 (Local Supplier),Kerala,Rajasthan,327,220.0,5,0.85,0.1,0.65,0.68,0.3,0.55,0.289,0.401,0,0,Container,28.7,64.8,Moderate,34,348,91.8,544,61600.0,0.67,81,92.59,2
ORD-03797,2025-11-30,11,6,4,0,AAC Blocks,Tier 3 (Local Supplier),Madhya Pradesh,Odisha,461,1072.0,13,0.05,0.2,0.5,0.55,0.8,0.55,0.47,0.847,1,3,Trailer,20.0,89.2,Heavy,53,172,68.0,633,58960.0,0.53,88,95.08,16
ORD-03798,2025-12-22,12,0,4,0,Coarse Aggregate,Tier 3 (Local Supplier),Madhya Pradesh,Karnataka,986,15.7,9,0.0,0.5,0.72,0.55,0.7,0.55,0.311,0.596,1,5,Trailer,22.8,86.5,Detour,49,271,92.7,494,18840.0,0.64,78,107.88,11
ORD-03799,2025-09-05,9,4,3,0,River Sand,Tier 2 (Regional Distributor),Odisha,Karnataka,1576,46.2,13,0.6,0.9,0.72,0.5,0.7,0.72,0.268,0.619,1,6,Mini Truck,37.6,40.2,Detour,63,692,94.6,423,83160.0,0.61,77,106.03,14
ORD-03800,2024-06-29,6,5,2,0,Structural Steel,Tier 2 (Regional Distributor),Karnataka,Kerala,1519,20.0,27,0.7,0.2,0.68,0.72,0.95,0.72,0.233,0.391,0,0,Truck,19.7,42.7,Moderate,35,621,96.4,116,1500000.0,0.7,56,99.68,9
ORD-03801,2024-03-19,3,1,1,0,Plywood,Tier 2 (Regional Distributor),Punjab,Uttar Pradesh,338,410.0,8,0.0,0.8,0.58,0.74,0.6,0.72,0.317,0.483,0,0,Mini Truck,24.3,46.5,Moderate,45,622,97.6,590,38950.0,0.66,97,94.62,7
ORD-03802,2025-03-13,3,3,1,0,River Sand,Tier 3 (Local Supplier),Karnataka,Karnataka,77,31.2,7,0.0,0.9,0.72,0.72,0.7,0.55,0.404,0.484,0,0,Truck,24.6,40.0,Moderate,39,313,78.1,311,56160.0,0.72,82,85.14,13
ORD-03803,2023-01-18,1,2,1,0,OPC Cement,Tier 3 (Local Supplier),Karnataka,Uttar Pradesh,770,121.2,7,0.0,0.7,0.58,0.72,0.6,0.55,0.461,0.402,0,0,Container,27.7,35.2,Moderate,37,250,66.7,636,46056.0,0.65,74,91.49,17
ORD-03804,2024-09-06,9,4,3,0,Electrical Cable,Tier 1 (Large Manufacturer),Madhya Pradesh,Bihar,877,71.0,21,0.6,0.1,0.45,0.55,0.7,0.88,0.09,0.692,1,1,Truck,28.8,91.3,Detour,54,109,78.8,663,156200.0,0.5,67,108.05,23
ORD-03805,2024-05-30,5,3,2,0,River Sand,Tier 3 (Local Supplier),Maharashtra,Tamil Nadu,252,10.2,7,0.15,0.9,0.75,0.78,0.7,0.55,0.546,0.576,1,45,Truck,31.6,67.9,Detour,63,739,73.8,807,18360.0,0.77,94,95.16,23
ORD-03806,2024-05-18,5,5,2,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Rajasthan,Telangana,915,640.0,13,0.15,0.6,0.7,0.65,0.6,0.88,0.159,0.463,0,0,Truck,19.3,73.5,Moderate,40,462,87.4,731,5120.0,0.68,84,103.47,22
ORD-03807,2023-01-28,1,5,1,0,Vitrified Tiles,Tier 3 (Local Supplier),Kerala,Bihar,844,430.0,23,0.0,0.2,0.45,0.68,0.7,0.55,0.387,0.548,1,2,Container,35.9,81.3,Moderate,55,628,71.3,755,279500.0,0.57,79,104.0,21
ORD-03808,2025-06-27,6,4,2,0,TMT Steel,Tier 1 (Large Manufacturer),Bihar,Bihar,235,97.2,14,0.7,0.3,0.45,0.45,0.7,0.88,0.195,0.462,0,0,Mini Truck,18.7,46.0,Moderate,40,655,68.5,404,6026400.0,0.45,97,99.29,17
ORD-03809,2024-12-02,12,0,4,0,TMT Steel,Tier 3 (Local Supplier),Uttar Pradesh,Bihar,1421,83.2,20,0.0,0.3,0.45,0.58,0.7,0.55,0.394,0.485,0,0,Truck,21.5,70.8,Moderate,36,456,88.9,599,5158400.0,0.52,67,93.02,8
ORD-03810,2025-09-04,9,3,3,0,Fly Ash Bricks,Tier 3 (Local Supplier),Maharashtra,Maharashtra,163,188.0,10,0.6,0.6,0.78,0.78,0.8,0.55,0.636,0.587,1,45,Truck,24.8,81.6,Detour,55,774,66.0,928,1504.0,0.78,98,92.7,23
ORD-03811,2023-04-13,4,3,2,0,Paint,Tier 1 (Large Manufacturer),Telangana,Gujarat,1320,48.0,10,0.05,0.1,0.82,0.7,0.4,0.88,0.02,0.494,1,8,Truck,25.5,59.0,Moderate,49,172,67.4,640,13440.0,0.76,67,93.89,9
ORD-03812,2024-02-16,2,4,1,0,HDPE Pipes,Tier 3 (Local Supplier),Karnataka,Karnataka,246,186.0,16,0.0,0.1,0.72,0.72,0.7,0.55,0.413,0.34,0,0,Truck,26.9,62.5,Clear,40,723,56.8,556,83700.0,0.72,80,96.21,7
ORD-03813,2025-08-07,8,3,3,0,OPC Cement,Tier 1 (Large Manufacturer),Telangana,Gujarat,504,55.2,6,0.85,0.7,0.82,0.7,0.4,0.88,0.058,0.411,0,0,Container,18.4,49.2,Moderate,27,709,82.0,817,20976.0,0.76,72,100.38,4
ORD-03814,2023-04-06,4,3,2,0,Structural Steel,Tier 1 (Large Manufacturer),Haryana,Madhya Pradesh,308,47.7,21,0.05,0.2,0.55,0.71,0.5,0.88,0.126,0.391,0,0,Truck,34.2,46.2,Moderate,37,584,77.7,305,3577500.0,0.63,59,96.62,9
ORD-03815,2023-03-18,3,5,1,0,AAC Blocks,Tier 2 (Regional Distributor),Rajasthan,Bihar,327,600.0,12,0.0,0.2,0.45,0.65,0.7,0.72,0.348,0.595,1,16,Mini Truck,35.8,39.9,Detour,38,437,78.7,147,33000.0,0.55,75,102.71,23
ORD-03816,2025-05-06,5,1,2,0,TMT Steel,Tier 2 (Regional Distributor),Bihar,Jharkhand,1651,13.5,21,0.15,0.3,0.42,0.45,0.7,0.72,0.34,0.511,1,36,Truck,24.7,61.7,Moderate,36,752,90.8,774,837000.0,0.43,73,98.38,18
ORD-03817,2024-03-23,3,5,1,0,Paint,Tier 3 (Local Supplier),Punjab,Uttar Pradesh,1117,284.0,9,0.0,0.1,0.58,0.74,0.6,0.55,0.407,0.502,0,0,Mini Truck,20.6,89.4,Moderate,36,876,57.0,436,79520.0,0.66,54,99.98,2
ORD-03818,2024-10-28,10,0,4,0,Coarse Aggregate,Tier 2 (Regional Distributor),Karnataka,Gujarat,1164,78.2,10,0.2,0.5,0.82,0.72,0.4,0.72,0.264,0.387,0,0,Trailer,36.8,36.9,Moderate,39,932,62.6,624,93840.0,0.77,93,114.59,8
ORD-03819,2025-06-29,6,6,2,0,Structural Steel,Tier 3 (Local Supplier),Karnataka,Jharkhand,1249,83.8,26,0.7,0.2,0.42,0.72,0.7,0.55,0.358,0.699,1,3,Truck,19.7,35.5,Detour,63,117,92.4,759,6285000.0,0.57,79,96.08,19
ORD-03820,2024-02-26,2,0,1,0,Coarse Aggregate,Tier 2 (Regional Distributor),Tamil Nadu,Maharashtra,1689,113.8,13,0.0,0.5,0.78,0.75,0.8,0.72,0.188,0.353,0,0,Trailer,22.1,49.2,Moderate,37,514,65.9,136,136560.0,0.77,93,114.18,12
ORD-03821,2023-07-10,7,0,3,0,Structural Steel,Tier 2 (Regional Distributor),Karnataka,Gujarat,1098,10.5,25,0.9,0.2,0.82,0.72,0.4,0.72,0.294,0.407,0,0,Mini Truck,24.3,72.9,Moderate,36,981,64.8,169,787500.0,0.77,68,116.33,16
ORD-03822,2024-07-19,7,4,3,0,Fly Ash Bricks,Tier 1 (Large Manufacturer),Haryana,Punjab,1358,230.0,15,0.9,0.6,0.74,0.71,0.5,0.88,0.175,0.446,0,0,Truck,35.2,51.7,Moderate,54,799,81.2,786,1840.0,0.72,69,100.26,11
ORD-03823,2025-08-08,8,4,3,0,Electrical Cable,Tier 3 (Local Supplier),Haryana,Bihar,1078,126.0,22,0.85,0.1,0.45,0.71,0.7,0.55,0.533,0.686,1,1,Trailer,25.4,94.6,Detour,62,781,78.3,716,277200.0,0.58,57,114.88,1
ORD-03824,2025-05-10,5,5,2,0,TMT Steel,Tier 2 (Regional Distributor),Jharkhand,Punjab,1054,44.3,18,0.15,0.3,0.74,0.42,0.5,0.72,0.31,0.662,1,26,Truck,32.4,70.7,Detour,45,422,87.6,795,2746600.0,0.58,57,112.09,7
ORD-03825,2024-08-21,8,2,3,0,River Sand,Tier 3 (Local Supplier),Maharashtra,Jharkhand,1448,18.8,13,0.85,0.9,0.42,0.78,0.7,0.55,0.509,0.814,1,1,Trailer,23.8,86.2,Heavy,64,336,95.8,308,33840.0,0.6,92,98.44,10
ORD-03826,2023-05-23,5,1,2,0,Electrical Cable,Tier 2 (Regional Distributor),Jharkhand,Uttar Pradesh,229,4975.0,18,0.15,0.1,0.58,0.42,0.6,0.72,0.287,0.548,1,6,Mini Truck,38.5,52.8,Moderate,34,585,99.4,590,10945000.0,0.5,95,101.32,15
ORD-03827,2025-06-22,6,6,2,0,TMT Steel,Tier 1 (Large Manufacturer),Jharkhand,Jharkhand,208,29.1,14,0.7,0.3,0.42,0.42,0.7,0.88,0.176,0.556,1,3,Container,35.3,70.3,Detour,58,294,62.7,237,1804200.0,0.42,53,104.68,12
ORD-03828,2024-01-22,1,0,1,0,River Sand,Tier 2 (Regional Distributor),Punjab,Karnataka,1799,68.0,14,0.0,0.9,0.72,0.74,0.7,0.72,0.303,0.619,1,35,Mini Truck,39.8,80.1,Detour,50,273,66.6,776,122400.0,0.73,92,98.86,24
ORD-03829,2024-08-10,8,5,3,0,HDPE Pipes,Tier 1 (Large Manufacturer),West Bengal,Rajasthan,859,155.0,19,0.85,0.1,0.65,0.62,0.3,0.88,0.203,0.522,1,21,Trailer,30.6,68.6,Moderate,45,952,80.4,596,69750.0,0.64,72,104.97,4
ORD-03830,2023-06-09,6,4,2,0,Electrical Cable,Tier 1 (Large Manufacturer),Gujarat,Rajasthan,1271,254.0,23,0.7,0.1,0.65,0.82,0.3,0.88,0.12,0.388,0,0,Trailer,29.4,72.2,Moderate,31,464,84.0,131,558800.0,0.73,89,110.01,5
ORD-03831,2024-11-17,11,6,4,0,Coarse Aggregate,Tier 3 (Local Supplier),Jharkhand,Bihar,344,42.1,6,0.05,0.5,0.45,0.42,0.7,0.55,0.369,0.511,0,0,Trailer,19.3,87.3,Moderate,37,662,65.5,233,50520.0,0.43,67,109.58,2
ORD-03832,2023-01-23,1,0,1,0,River Sand,Tier 2 (Regional Distributor),Jharkhand,Rajasthan,1734,26.5,14,0.0,0.9,0.65,0.42,0.3,0.72,0.221,0.568,1,13,Trailer,19.4,85.0,Detour,46,494,55.3,742,47700.0,0.54,92,105.94,5
ORD-03833,2025-02-14,2,4,1,0,River Sand,Tier 2 (Regional Distributor),Madhya Pradesh,Telangana,1490,118.1,13,0.0,0.9,0.7,0.55,0.6,0.72,0.291,0.471,0,0,Mini Truck,20.8,67.0,Moderate,40,973,77.9,518,212580.0,0.62,57,100.47,8
ORD-03834,2025-08-15,8,4,3,1,River Sand,Tier 1 (Large Manufacturer),Madhya Pradesh,Bihar,480,18.9,8,0.85,0.9,0.45,0.55,0.7,0.88,0.27,0.671,1,15,Trailer,33.4,89.0,Detour,49,587,88.4,432,34020.0,0.5,78,102.26,10
ORD-03835,2023-01-25,1,2,1,0,TMT Steel,Tier 3 (Local Supplier),Uttar Pradesh,Gujarat,1744,29.7,21,0.0,0.3,0.82,0.58,0.4,0.55,0.431,0.584,1,21,Trailer,20.6,67.1,Detour,52,820,85.4,775,1841400.0,0.7,59,101.98,19
ORD-03836,2024-10-02,10,2,4,1,Electrical Cable,Tier 3 (Local Supplier),Rajasthan,Karnataka,940,162.0,21,0.2,0.1,0.72,0.65,0.7,0.55,0.527,0.5,0,0,Mini Truck,25.9,44.3,Moderate,47,868,91.2,498,356400.0,0.69,74,99.1,11
ORD-03837,2024-07-24,7,2,3,0,Coarse Aggregate,Tier 2 (Regional Distributor),Odisha,Telangana,1672,92.0,13,0.9,0.5,0.7,0.5,0.6,0.72,0.212,0.775,1,2,Mini Truck,29.6,68.5,Heavy,59,196,84.5,192,110400.0,0.6,78,108.35,9
ORD-03838,2023-03-08,3,2,1,0,Vitrified Tiles,Tier 1 (Large Manufacturer),West Bengal,Madhya Pradesh,407,108.0,21,0.0,0.2,0.55,0.62,0.5,0.88,0.198,0.409,0,0,Mini Truck,36.8,61.8,Moderate,45,650,59.4,694,70200.0,0.58,65,94.21,23
ORD-03839,2025-05-25,5,6,2,0,TMT Steel,Tier 2 (Regional Distributor),West Bengal,Jharkhand,853,7.8,17,0.15,0.3,0.42,0.62,0.7,0.72,0.23,0.7,1,19,Container,22.4,65.2,Detour,50,129,88.6,715,483600.0,0.52,86,94.93,21
ORD-03840,2024-08-24,8,5,3,0,Coarse Aggregate,Tier 2 (Regional Distributor),Madhya Pradesh,Haryana,554,22.2,7,0.85,0.5,0.71,0.55,0.5,0.72,0.274,0.523,0,0,Trailer,31.7,72.3,Moderate,39,669,60.6,962,26640.0,0.63,82,101.04,17
ORD-03841,2025-07-25,7,4,3,0,TMT Steel,Tier 2 (Regional Distributor),Punjab,Bihar,1006,40.9,18,0.9,0.3,0.45,0.74,0.7,0.72,0.313,0.641,1,1,Mini Truck,35.7,68.7,Detour,59,779,58.4,752,2535800.0,0.59,96,90.18,10
ORD-03842,2025-07-13,7,6,3,0,Plywood,Tier 2 (Regional Distributor),Haryana,Bihar,479,82.0,9,0.9,0.8,0.45,0.71,0.7,0.72,0.209,0.674,1,2,Trailer,36.0,72.4,Detour,42,737,82.5,917,7790.0,0.58,90,95.52,2
ORD-03843,2025-08-15,8,4,3,1,River Sand,Tier 3 (Local Supplier),Haryana,Bihar,1747,73.0,14,0.85,0.9,0.45,0.71,0.7,0.55,0.493,0.917,1,8,Truck,27.3,52.2,Heavy,76,172,63.3,199,131400.0,0.58,80,106.77,2
ORD-03844,2023-05-18,5,3,2,0,AAC Blocks,Tier 3 (Local Supplier),Rajasthan,Haryana,1632,935.0,19,0.15,0.2,0.71,0.65,0.5,0.55,0.613,0.624,1,32,Mini Truck,19.8,93.0,Detour,54,621,65.1,226,51425.0,0.68,79,114.39,23
ORD-03845,2025-11-25,11,1,4,0,Paint,Tier 3 (Local Supplier),Telangana,Maharashtra,601,644.0,7,0.05,0.1,0.78,0.7,0.8,0.55,0.531,0.418,0,0,Mini Truck,21.1,54.8,Moderate,31,587,77.0,771,180320.0,0.74,66,101.22,23
ORD-03846,2025-08-31,8,6,3,0,Paint,Tier 1 (Large Manufacturer),Telangana,Jharkhand,907,1641.0,8,0.85,0.1,0.42,0.7,0.7,0.88,0.178,0.401,0,0,Mini Truck,19.5,45.1,Moderate,33,596,65.4,564,459480.0,0.56,57,97.54,3
ORD-03847,2025-11-24,11,0,4,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Maharashtra,Punjab,1589,125.0,16,0.05,0.6,0.74,0.78,0.5,0.72,0.226,0.447,0,0,Container,19.3,92.5,Moderate,40,324,97.4,188,1000.0,0.76,88,102.84,10
ORD-03848,2025-02-27,2,3,1,0,TMT Steel,Tier 2 (Regional Distributor),Gujarat,Uttar Pradesh,948,29.1,17,0.0,0.3,0.58,0.82,0.6,0.72,0.358,0.54,1,17,Container,39.3,38.3,Moderate,47,586,93.7,620,1804200.0,0.7,98,94.84,21
ORD-03849,2025-05-27,5,1,2,0,TMT Steel,Tier 2 (Regional Distributor),Haryana,Maharashtra,305,88.7,14,0.15,0.3,0.78,0.71,0.8,0.72,0.316,0.704,1,2,Truck,24.8,81.0,Detour,44,228,56.9,380,5499400.0,0.74,55,97.7,4
ORD-03850,2025-06-28,6,5,2,0,Fly Ash Bricks,Tier 2 (Regional Distributor),Telangana,Madhya Pradesh,1504,4478.0,16,0.7,0.6,0.55,0.7,0.5,0.72,0.286,0.525,0,0,Truck,27.8,58.7,Moderate,44,432,81.6,805,35824.0,0.62,54,113.06,15
ORD-03851,2025-03-22,3,5,1,0,Electrical Cable,Tier 3 (Local Supplier),West Bengal,Kerala,861,2796.0,21,0.0,0.1,0.68,0.62,0.95,0.55,0.416,0.478,0,0,Truck,22.3,43.5,Moderate,52,434,90.9,885,6151200.0,0.65,60,89.14,10
ORD-03852,2025-04-08,4,1,2,0,Electrical Cable,Tier 3 (Local Supplier),Odisha,Haryana,612,105.0,20,0.05,0.1,0.71,0.5,0.5,0.55,0.481,0.516,0,0,Mini Truck,27.9,37.6,Moderate,49,583,65.3,868,231000.0,0.6,98,99.68,5
ORD-03853,2023-10-05,10,3,4,1,River Sand,Tier 3 (Local Supplier),Karnataka,Bihar,691,12.5,9,0.2,0.9,0.45,0.72,0.7,0.55,0.498,0.678,1,1,Container,29.0,38.0,Detour,56,542,90.4,553,22500.0,0.58,65,98.62,6
ORD-03854,2025-08-31,8,6,3,0,Vitrified Tiles,Tier 3 (Local Supplier),Rajasthan,Odisha,641,550.0,22,0.85,0.2,0.5,0.65,0.8,0.55,0.492,0.654,1,1,Mini Truck,29.5,84.9,Detour,49,292,91.1,666,357500.0,0.57,64,88.84,2
ORD-03855,2025-11-14,11,4,4,0,Electrical Cable,Tier 3 (Local Supplier),Kerala,Madhya Pradesh,1308,204.0,23,0.05,0.1,0.55,0.68,0.5,0.55,0.419,0.494,0,0,Container,21.2,42.6,Moderate,39,418,94.1,257,448800.0,0.61,68,90.16,22
ORD-03856,2025-10-25,10,5,4,1,AAC Blocks,Tier 3 (Local Supplier),Telangana,Odisha,511,3698.0,13,0.2,0.2,0.5,0.7,0.8,0.55,0.395,0.506,0,0,Mini Truck,39.7,40.4,Moderate,39,972,84.5,798,203390.0,0.6,66,90.57,19
ORD-03857,2024-02-25,2,6,1,0,Vitrified Tiles,Tier 2 (Regional Distributor),Gujarat,Rajasthan,537,233.0,21,0.0,0.2,0.65,0.82,0.3,0.72,0.186,0.441,0,0,Truck,26.6,91.2,Moderate,39,837,74.1,795,151450.0,0.73,65,108.8,5
ORD-03858,2025-10-28,10,1,4,0,Electrical Cable,Tier 2 (Regional Distributor),Maharashtra,Punjab,1766,534.0,25,0.2,0.1,0.74,0.78,0.5,0.72,0.259,0.666,1,37,Trailer,35.7,81.8,Detour,55,113,55.5,836,1174800.0,0.76,96,92.13,22
ORD-03859,2024-10-22,10,1,4,1,TMT Steel,Tier 3 (Local Supplier),Kerala,Rajasthan,1523,100.2,20,0.2,0.3,0.65,0.68,0.3,0.55,0.397,0.498,0,0,Truck,23.3,42.7,Moderate,41,737,68.1,435,6212400.0,0.67,78,96.41,20
ORD-03860,2023-08-30,8,2,3,0,Paint,Tier 2 (Regional Distributor),Maharashtra,Rajasthan,1306,172.0,10,0.85,0.1,0.65,0.78,0.3,0.72,0.414,0.517,0,0,Container,28.7,41.2,Moderate,49,454,89.8,290,48160.0,0.72,89,110.26,6
